acno,accession,cultivar_name,sd_moved,sd_new,e_locality,cmt,sd_unique,site,ivt,whynull,origin_country,origin_province,origin_city,collector,breeder,loc1,loc2,loc3,loc4,location_field,location_greenhouse,distribute,status,alive,statcmt,plant_type,taxno,sitecmt,acp,e_pedigree,e_genus,e_species,e_subspecies,e_habita,e_cmt,e_quant,e_units,e_cform,e_plants_collected,e_released,e_datefmt,e_lath,e_latd,e_latm,e_lonh,e_lond,e_lonm,e_lons,e_lats,e_elev,family,e_breeder_or_collector,m_transfer_history,e_origin_institute,e_origin_address1,e_origin_address2,e_origin_postal_code,e_date_collected,acimpt,uniform
103369,MAL0969,Wolf River,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Alexander seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103165,MAL0970,Ottawa-658,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,O-522 (complex parentage) x Lindel,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103955,MAL0971,,FALSE,FALSE,,,FALSE,CCG,PL,,UK,,,,,F Field,,,,Field,,TRUE,AVAIL,TRUE,,Apple,23278,,CN,,Malus,spectabilis,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
103956,MAL0972,,FALSE,FALSE,,,FALSE,INACTIVE,PL,,CHI,,,,,,,,,,,FALSE,NO-ACC,FALSE,,Apple,23289,,CN,,Malus,yunnanensis,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
102888,MAL0973,Jefferis,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103281,MAL0975,Snowcap,FALSE,FALSE,,,FALSE,INACTIVE,PL,EXPIRED,CAN,,,,,,,,,,,FALSE,NO-ACC,FALSE,,apple,104681,crabapple,CN,M. baccata seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102892,MAL0976,Jonagored 10313,FALSE,FALSE,,,FALSE,CCG,PL,,BEL,,,,,F Main C,,,,Main C,,FALSE,IPR,TRUE,,Apple,104681,,CN,limb sport of Jonagold,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103183,MAL0977,Pink Pearl,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,O.P. Surprise,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103043,MAL0978,Margil,FALSE,FALSE,,,FALSE,CCG,PL,,FRA,,,,,F Main C,,,,Main C,,TRUE,LOW,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102906,MAL0979,King of Pippins,FALSE,FALSE,,,FALSE,CCG,PL,,UK,,,,,F Main C,,,,Main C,,TRUE,LOW,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103363,MAL0980,White Winter Calville,FALSE,FALSE,,,FALSE,CCG,PL,,EUR,,,,,F Main D,,,,Main D,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103301,MAL0981,St. Everard,FALSE,FALSE,,,FALSE,CCG,PL,,,,,,,F Main D,,,,Main D,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103957,MAL0982,Egremont Russet,FALSE,FALSE,,,FALSE,INACTIVE,PL,,CAN,,,,,,,,,,,FALSE,NO-ACC,FALSE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103182,MAL0983,Pink Joy Crabapple,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,apple,104681,crabapple,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103017,MAL0984,,FALSE,FALSE,,,FALSE,CCG,PL,,KOR,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,23272,,CN,,Malus,sieboldii,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
103025,MAL0985,,FALSE,FALSE,,,FALSE,CCG,PL,,UK,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,23287,,CN,seed from Japan to Arnold Arboretum in 1892,Malus,tschonoskii,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
103081,MAL0986,Michelin,FALSE,FALSE,,,FALSE,CCG,PL,,UK,,,,,F Affleck T5,,,,Affleck T5,,TRUE,LOW,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102786,MAL0987,Dudley,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,seedling of Duchess of Oldenburg,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102909,MAL0988,Kola,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,apple,104681,crabapple,CN,M. ioensis cv. Elk River x M. pumila cv. Duchess,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103004,MAL0989,,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,23246,,CN,native North American species,Malus,ioensis,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
102801,MAL0990,Fallawater,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103007,MAL0991,,FALSE,FALSE,,,FALSE,CCG,PL,,FSR,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,319626,,CN,,Malus,kirghisorum,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
103032,MAL0992,M. yunnanensis 'Veitchii',FALSE,FALSE,,,FALSE,CCG,PL,,CHI,,,,,F Main D,F Affleck T5,,,Main D & Affleck T5,,TRUE,AVAIL,TRUE,,Apple,23289,,CN,"selected from seedlings planted at Veitch nursery, England",Malus,yunnanensis,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103008,MAL0993,,FALSE,FALSE,,,FALSE,CCG,PL,,RUS,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,319626,,CN,,Malus,kirghisorum,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
103009,MAL0994,,FALSE,FALSE,,,FALSE,CCG,PL,,,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,23252,,CN,,Malus,x micromalus,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
102848,MAL0995,Gravenstein Red CL9,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,bud mutation of Gravenstein,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102847,MAL0996,Gravenstein Kraus,FALSE,FALSE,,,FALSE,CCG,PL,,,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102842,MAL0997,Gravenstein 3/1,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102845,MAL0998,Gravenstein Henry,FALSE,FALSE,,,FALSE,CCG,PL,,,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102851,MAL0999,Gravenstein Washington Red,FALSE,FALSE,,,FALSE,CCG,PL,,DEN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103228,MAL1000,Rome Beauty 'Cowin',FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,bud mutation of Rome Beauty,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102774,MAL1001,Delicious Imperial,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,whole tree sport of Starking,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103117,MAL1002,Northern Spy,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103344,MAL1003,Tydeman's Red Cooper,FALSE,FALSE,,,FALSE,CCG,PL,,,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103357,MAL1004,Vista Bella,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,NJ77349 x Julyred,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102846,MAL1005,Gravenstein Kozlowski,FALSE,FALSE,,,FALSE,CCG,PL,,,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102849,MAL1006,Gravenstein Teal Crimson,FALSE,FALSE,,,FALSE,CCG,PL,,,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103068,MAL1007,McIntosh Vermont Spur,FALSE,FALSE,,,FALSE,CCG,PL,,,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103290,MAL1008,Spy Double Red,FALSE,FALSE,,,FALSE,CCG,PL,,,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102676,MAL1009,Antonovka Debnicka,FALSE,FALSE,,,FALSE,CCG,PL,,FSR,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103207,MAL1010,Raritan,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Melba cross,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103197,MAL1011,Puritan,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,McIntosh x Red Astrachan,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103058,MAL1012,McIntosh Imperial,FALSE,FALSE,,,FALSE,CCG,PL,,,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103215,MAL1013,Red Sparkle,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102857,MAL1014,Haral Red,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,a red fruited mutation of Haralson,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103331,MAL1015,Timmins,FALSE,FALSE,,,FALSE,CCG,PL,,,,,,,F Main D,,,,Main D,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102728,MAL1016,Calville Blanc,FALSE,FALSE,,,FALSE,CCG,PL,,FRA,,,,,F Main D,,,,Main D,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102793,MAL1017,Egremont Russet,FALSE,FALSE,,,FALSE,INACTIVE,PL,EXPIRED,UK,,,,,,,,,,,FALSE,NO-ACC,FALSE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103273,MAL1018,SJM 35 92-1014,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,M. baccata 'Nertchinsk' x M.9,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103191,MAL1019,Prairie Spy,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Main D,,,,Main D,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,unknown,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102677,MAL1020,Antonovka Ottawa,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,,,,Main D,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102916,MAL1021,KSC 13-66,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,,,,Main D,,TRUE,AVAIL,TRUE,,apple,104681,crabapple,CN,tissue culture mutation of KSC 13,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103100,MAL1022,Mutsu,FALSE,FALSE,,,FALSE,CCG,PL,,JAP,,,,,F Main D,,,,Main D,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Golden Delicious x Indo,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102711,MAL1023,Block 25R6T2,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,,,,Main D,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102964,MAL1024,M26 (Kentville Selection),FALSE,FALSE,,,FALSE,INACTIVE,PL,EXPIRED,CAN,,,,,,,,,,,FALSE,NO-ACC,FALSE,,Apple,104681,,CN,M.16 x M.9,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
102737,MAL1025,CG8226R5-008,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Main D,,,,Main D,,FALSE,IPR,TRUE,,Apple,104681,,CN,M.26 x Robusta 5,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103958,MAL1026,Belmac,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,FALSE,IPR,TRUE,,Apple,104681,,CN,O-521 (Melba x PRI 11-151) x Spartan,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103959,MAL1027,Golden Nugget,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,LOW,TRUE,,Apple,104681,,CN,Golden Russet X Cox's Orange Pippin,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103960,MAL1028,V605-1,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,FALSE,IPR,TRUE,,Apple,104681,,CN,Kerr apple crab x ?,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103961,MAL1029,V605-2,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,FALSE,IPR,TRUE,,Apple,104681,,CN,Kerr apple crab x ?,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103962,MAL1030,V605-3,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,FALSE,IPR,TRUE,,Apple,104681,,CN,Kerr apple crab x ?,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103963,MAL1031,V605-7,FALSE,FALSE,,,FALSE,INACTIVE,PL,,CAN,,,,,,,,,,,FALSE,IPR,FALSE,,Apple,104681,,CN,Kerr apple crab x ?,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103964,MAL1032,Novaspy,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Nova Easygro x 44411-1 (R.Spy x G.Del.),Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103965,MAL1033,M26,FALSE,FALSE,,,FALSE,INACTIVE,PL,,ENG,,,,,,,,,,,FALSE,NO-ACC,FALSE,,Apple,104681,,CN,M.16 X M.9,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103966,MAL1034,Thusnelda,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,,,,Main D,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Landsberger Reinette sdlg.,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103967,MAL1035,Cortland,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,,,,Main D,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103968,MAL1036,Ed Jones,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,"James McCannell, discovered by Ed Jones",,F Main D,,,,Main D,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,C,,,Field near Ed Jones house,,,,,
103969,MAL1037,Red Granny,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,,,,Main D,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103970,MAL1038,Red Melba,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,,,,Main D,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103971,MAL1039,Roxbury Russet,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Main D,,,,Main D,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103972,MAL1040,Winesap,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,,,,Main D,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103973,MAL1041,Collingwood Greening,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,James McCannell,,F Main D,,,,Main D,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103974,MAL1042,Rescue Crab,FALSE,FALSE,,,FALSE,INACTIVE,PL,,CAN,,,,,,,,,,,FALSE,NO-ACC,FALSE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103975,MAL1043,Ribston Pippin (Mc Cannell),FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,,,,Main D,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103976,MAL1044,Gravenstein (McCannell),FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,,,,Main D,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103977,MAL1045,Wolf River (McCannell),FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,,,,Main D,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103978,MAL1046,Red Rambo,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,,,,Main D,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103979,MAL1047,Viking,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,,,,Main D,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103980,MAL1048,Poeltsamaa Winter Apple,FALSE,FALSE,,,FALSE,CCG,PL,,FORMER SOVIET UNION,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103981,MAL1049,Reinette Simirenko,FALSE,FALSE,,,FALSE,CCG,PL,,FORMER SOVIET UNION,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103982,MAL1050,Russian,FALSE,FALSE,,,FALSE,CCG,PL,,UNKNOWN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103983,MAL1051,Antonovka Kamenichka,FALSE,FALSE,,,FALSE,CCG,PL,,UKR,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103984,MAL1052,Novosibirski Sweet,FALSE,FALSE,,,FALSE,CCG,PL,,FORMER SOVIET UNION,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103985,MAL1053,Korichnoe Polosatoje,FALSE,FALSE,,,FALSE,CCG,PL,,FORMER SOVIET UNION,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103986,MAL1054,,FALSE,FALSE,,,FALSE,CCG,PL,,UZBEKISTAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,23275,,CN,,Malus,sieversii,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
103987,MAL1055,,FALSE,FALSE,,,FALSE,CCG,PL,,TAJIKISTAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,23275,,CN,,Malus,sieversii,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
103988,MAL1056,,FALSE,FALSE,,,FALSE,CCG,PL,,KAZAKHSTAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,23275,,CN,,Malus,sieversii,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
103989,MAL1057,Lowland Raspberry,FALSE,FALSE,,,FALSE,INACTIVE,PL,EXPIRED,CAN,,,,,,,,,,,FALSE,NO-ACC,FALSE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103990,MAL1058,Rene,FALSE,FALSE,,,FALSE,INACTIVE,PL,EXPIRED,CAN,,,,,,,,,,,FALSE,NO-ACC,FALSE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103991,MAL1059,Linten,FALSE,FALSE,,,FALSE,INACTIVE,PL,EXPIRED,CAN,,,,,,,,,,,FALSE,NO-ACC,FALSE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103992,MAL1060,James Red,FALSE,FALSE,,,FALSE,INACTIVE,PL,EXPIRED,CAN,,,,,,,,,,,FALSE,NO-ACC,FALSE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103993,MAL1061,Charlomoff,FALSE,FALSE,,,FALSE,INACTIVE,PL,EXPIRED,CAN,,,,,,,,,,,FALSE,NO-ACC,FALSE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103994,MAL1062,Indo,FALSE,FALSE,,,FALSE,INACTIVE,PL,,JAP,,,,,,,,,,,FALSE,NO-ACC,FALSE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
103995,MAL1063,Gravenstein Glockenapfel,FALSE,FALSE,,,FALSE,INACTIVE,PL,,,,,,,,,,,,,FALSE,NO-ACC,FALSE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103996,MAL1064,Adams Pearmain,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,O Cooler,,,,,O Cooler,TRUE,LOW,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103997,MAL1065,Alkemene,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,G 45,,,,,45,TRUE,LOW,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
